的	白勹丶
昃	日厂人
簸	竹其皮
佹	人𠂊厂卩
儕	人齊
剣	亼口人刀
艋	舟子皿
齏	齊非一
鶿	䒑幺幺鳥
炆	火文
惋	心宀夕卩
湓	水八刀皿
褆	衤日圍止
蓁	艸午廾禾
萣	艸宀圍止
柊	木夂冫
泅	水圍人
紱	糸犬丿
擯	扌宀一㐄貝
搡	扌三又木
帯	廿丨冂巾
酹	酉爪寸
雩	雨一丂
靂	雨厂禾禾止
兕	圍凵𠂊
帙	巾手丶
簌	竹木中欠
穂	禾東心
僂	人婁
鄱	釆田邑
獍	犬言甘𠂊
廩	广亠回禾
瀠	水火火冂糸
韝	㐄口㐄魚魚
顙	三又木頁
綈	糸弋弓
堝	土冎口
辻	辵十
蔵	艸戈丿臣
晷	日夂卜口
筇	竹工邑
賃	人工一貝
鐙	金癶豆
脒	月米
炻	火石
泔	水甘
専	東寸
墀	土尸毛牛
挈	丰刀手
玹	王亠幺
騅	馬隹
嘏	十口厂二彐又
蓽	艸田其
転	車二厶
弍	弋二
蟯	虫土土土兀
圏	圍米廾巳
豊	曲豆
衄	丿皿彐丨
儻	人八宀口囪火火
狆	犬中
痤	疒从土
塋	火火冂土
煢	火火冂乙十
惇	心京京
溲	水申又
鷚	羽人彡鳥
丌	几
掾	扌彑豕
萩	艸禾火
崤	山乂乂月
仃	人丁
倗	人丰丰
鈁	金方
艏	舟八頁
狷	犬口月
肷	月欠
鯖	魚生井
麋	鹿米
逶	辵禾女
辺	辵刀
縲	糸田糸
絎	糸行
銎	工丮金
鞔	革象𠂊
櫨	木虎田皿
瓠	大一丂瓜
蚯	虫丘
圇	圍亼冊
圊	圍生井
蹕	足田其
罨	网大申
簹	竹八宀口田
簋	竹艮皿
氘	气八
邉	辵自穴口
徦	行厂二彐又
艄	舟小月
煺	火辵食
泚	水止匕
湝	水匕匕白
褳	衤辵車
璠	王釆田
夼	大巛
蠕	虫雨而
蹼	足业廾
暌	日癶一大
眇	目小丿
儐	人宀一㐄貝
鈽	金攴巾
釙	金卜
詆	言氏一
馘	八頁戈口一
襦	衤雨而
遢	辵日羽
逡	辵厶𠂊夂
婼	女艸𠂇口
縟	糸辰寸
鬲	鬲
殫	歹口口甲一
螫	大火攴虫
騕	馬西女
藶	艸厂禾禾止
酩	酉夕口
砘	石一屮
戢	口耳戈
噦	口止戌㐄
躂	足辵土羊
跩	足申丿
旰	日干
篳	竹田其
鍑	金𠂊日夂
鎪	金申又
脳	月⺍乂凵
鴝	丩口鳥
応	广心
愬	屰月心
滎	火火冂水
濞	水自田矢
窶	穴婁
穸	穴夕
弾	弓⺍甲一
薍	艸爪幺冂又乚
蔟	艸烏矢
蕖	艸水工龴木
硭	石艸亡
吲	口弓丨
氙	气山
璺	廾凡口冂王丶
鷦	隹火鳥
徂	行且
錆	金生井
刎	勿刀
燔	火釆田
洸	水火𠂊
瀵	水米其廾
宬	宀戌丨
綪	糸生井
玦	王龴又
蔞	艸婁
繋	車殳糸
榿	木屮豆
硇	石囟
跬	足土土
牸	牛宀子
簑	竹衣冄
仮	人厂又
傛	人穴公
辵	辵
舾	舟西
颺	凡虫日一勿
膾	月亼囪甘
憮	心亦廿火
泐	水阜力
褸	衤婁
衽	衤工一
闘	門豆寸
擘	尸口辛手
綞	糸𠂹土
縑	糸禾禾彐
鵡	戈止鳥
玢	王八刀
喥	口广廿又
笹	竹廿乚
篔	竹口貝
餞	食戈戈
錟	金火火
舯	舟中
隈	阜鬼攴
戞	頁戈
薤	艸歹非一
剽	西示刀
僰	木冂木冂人
枇	木匕匕
砝	石大凵
劌	止戌㐄刀
蟈	虫圍戈口一
囹	圍亼卩
罾	网八囪甘
笓	竹匕匕
佧	人卜一卜
俜	人由丂
仡	人气
儋	人𠂊厂八言
舳	舟由
胙	月𠂊卜
愜	心匚亦人
沬	水二木
潒	水象
瀼	水衣口口甘
鄆	九車邑
叚	厂二彐又
隠	阜爪彐心
垓	土兀彑
枸	木丩口
蝟	虫田月
秫	禾屮丶
笶	竹矢
餑	食屮八子
愆	行水心
猊	犬臼𠂊
詛	言且
瘩	疒艸亼口
疥	疒人八
迢	辵刀口
隰	阜日幺幺火
畚	厶大田
甏	南豆彡瓦
堠	土𠂊厂矢
醅	酉丶不口
椛	木艸人屰
輅	車夂口
梃	木廴千土
霊	雨二业
曌	日月穴工
舎	入土口
涘	水厶矢
哿	力口丂口
珙	王廿廾
葚	艸甘匚八
蒝	艸厂白小
萑	艸隹
櫝	木凵网貝
蚺	虫冄
螄	虫㠯一巾
蚍	虫匕匕
嶇	山匚三口
幗	巾圍戈口一
筌	竹入王
鵂	人木鳥
鴒	亼卩鳥
謳	言匚三口
痌	疒凡口
愾	心气米
捯	扌至刀
摭	扌广廿火
葜	艸丰刀大
榦	烏日丁木
藁	艸京口木
醢	酉𠂇口皿
喞	口白匕卩
屼	山兀
烀	火爪丁
繴	尸口辛糸
紇	糸气
絯	糸兀彑
坼	土广屰
柟	木冄
巰	一巛工了巛
鬯	米凵匕
鐠	金立立日
鯃	魚二乂口
糅	米予丿木
嫗	女匚三口
鬨	丮丮廿廾
嶅	屮人攴山
騮	馬卯田
莠	艸禾㇕丿
茳	艸水工
暁	日屮兀
偅	人千東土
錡	金大丂口
鏹	金弓口虫
亀	龜
鶼	禾禾彐鳥
烜	火二回
湁	水扌亼口
袼	衤夂口
甓	尸口辛瓦
乸	也母
紾	糸人彡
螂	虫丶艮邑
暹	辵日隹
帔	巾皮
佾	人八月
肜	月彡
胳	月夂口
瘠	疒𠂹月
翥	耂羽
聃	耳冄
髟	長彡
栢	木一白
酡	酉宀匕
櫧	木言耂
杷	木巴
篠	竹人丨攴木
箛	竹子瓜
鋏	金亦人
鐓	金京京攴
凪	凡止
颶	凡虫目廾
糀	米艸人屰
淰	水亼㇕心
滃	水公羽
済	水齊
湴	水立立
鷥	糸糸鳥
琯	王宀㠯
卌	一二二
艨	舟艸冃豕
誃	言夕夕
慄	心西木
鵓	屮八子鳥
薷	艸雨而
萢	艸水勹巳
楛	木艸十口
櫬	木辛木見
柁	木宀匕
黠	囪火火士口
迕	辵午
観	𠂊一隹見
稲	禾爪臼
俓	人一巛工
鵯	甲𠂇鳥
偓	人尸至
鄯	羊言邑
悕	心乂乂巾
悩	心⺍乂凵
澪	水雨亼卩
滏	水攴王八
寛	宀䒑見
襝	衤亼口口从
険	阜亼口人
醵	酉虎豕
碣	石日勹亡
晡	日甫
矬	矢从土
篼	竹白卯𠂊
徉	行羊
舴	舟𠂊卜
鷄	爪幺大鳥
胩	月卜一卜
狒	犬弓二
訳	言尸丶
麂	鹿几
忉	心刀
蓜	艸酉巳
囔	口一中冂口口甘衤
躒	足白幺幺木
唦	口水小丿
噉	口彑攴
畎	田犬
乗	千艸木
毽	毛廴尹二
脿	月衣毛
忔	心气
熸	火旡旡日
湉	水心舌
緶	糸人内攴
孌	言糸糸女
纛	丰母目木丿糸
荘	艸爿士
豳	豕豕山
幄	巾尸至
徼	行白方攴
猖	犬日甘
鰩	魚月午凵
癍	疒王文王
悱	心非
湞	水卜貝
孱	尸三子
謦	南厂殳言
柙	木甲
雫	雨一卜
嚧	口虎田皿
瞠	目八宀口土
覬	屮豆見
侏	人木十
戧	亼戶口戈
効	大乂力
焜	火日匕匕
屮	屮
坩	土甘
琤	王爪尹
菝	艸扌犬丿
茯	艸人犬
蒍	艸丶象
蓿	艸宀人一白
戡	甘匚八戈
蜻	虫生井
圄	圍二乂口
筘	竹扌口
簦	竹癶豆
僨	人屮貝
鍰	金爪二丿又
猾	犬冎月
冲	冫中
戕	爿戈
痊	疒入王
渫	水廿乚木
洶	水勹乂凵
迹	辵亦
疋	足
隍	阜白王
鬣	長彡巛囟釆
耩	耒魚魚
駅	馬尸丶
抜	扌𠂇又
揺	扌爪干凵
蓶	艸口隹
茽	艸人中
蕹	艸亠邑隹
蓙	艸广从土
薬	艸白⺍木
槸	木屮宀土丮
醍	酉日圍止
轆	車鹿
麮	木从夂大凵
桷	木𠂊用
歴	厂木木止
尥	尢勹丶
噱	口虎豕
唿	口勿心
禸	厶九
黝	囪火火幺力
缽	午凵木一
傕	人冂隹
従	行䒑止
敓	公𠂊攴
鋝	金爪寸
蠃	龍虫丮
庢	广至
瘞	疒亦人土
痋	疒虫
燿	火羽隹
漃	水宀卜一小又
縌	糸辵屰
郷	邑食邑
抔	扌不
椹	木甘匚八
柢	木氏一
呴	口丩口
蹉	足𠂹𠂇工
銭	金二戈
鰥	魚目水
愔	心言甘
溻	水日羽
漯	水田糸
窀	穴一屮
堔	土网木
騸	馬戶羽
軹	車口八
貲	止匕貝
翾	目一口衤羽
鐃	金土土土兀
廋	广申又
鷓	广廿火鳥
痾	疒阜丂口
糢	米屮日
惔	心火火
襘	衤亼囪甘
陘	阜一巛工
紟	糸亼㇕
璵	王廾牙廾
萋	艸一尹女
豨	豕乂乂巾
崦	山大申
坌	八刀土
鯧	魚日甘
恛	心回
洣	水米
邂	辵𠂊用刀牛
繢	糸廾貝
廾	廾
蓍	艸耂匕日
榀	木三口
檁	木亠回禾
榍	木尸小月
磔	石夂㐄木
嗏	口艸亼小
峇	山亼口
岌	山𠂊又
笢	竹巳七
皛	三白
舨	舟厂又
亶	亠回日一
癯	疒目目隹
焼	火屮兀
滈	水京口
滝	水辛甲
褟	衤日羽
嫿	女尹二田一
菥	艸木斤
菖	艸日甘
栳	木耂匕
杌	木兀
椥	木矢口
桴	木爪子
螓	虫午廾禾
跽	足巳心
筅	竹之𠂊
逭	辵宀㠯
廻	廴回
弖	弓一
紿	糸厶口
嚭	南豆口不口
赧	大火卩又
鋆	土九二金
贄	土半丮貝
鬘	長彡冃目又
騶	馬𠂇艸
葺	艸口耳
莛	艸廴千土
酔	酉九十
検	木亼口人
呺	口口丂
敤	田木攴
幛	巾辛日
剴	屮豆刀
籜	竹扌目土半
働	人千東土力
舥	舟巴
腙	月宀示
斎	齊示
汩	水圍一
禤	示四羽
劦	三力
妺	女一木
媔	女頁圍
胬	女又月
儿	𠂊
玷	王卜口
琲	王非
萠	艸丰丰
蔇	艸食旡
栖	木西
柝	木广屰
砵	石木一
嚅	口雨而
箝	竹扌甘
凭	人工一几
佝	人丩口
徥	行日圍止
疔	疒丁
堍	土象釆
埌	土丶艮
髑	冎月目勹虫
穏	禾爪彐心
僤	人口口甲一
仫	人丿厶
傯	人囪心
颮	凡虫勹巳
韵	言甘九二
翫	羽白一兀
彅	弓止舟刀刀
嬬	女雨而
馹	馬日
檎	木亼一乂凵厶九
踊	足龴用
魡	魚勹丶
懨	心厂甘月犬
澔	水白牛口
渢	水凡虫
幇	土土寸巾
髭	長彡止匕
珎	王𠂊小
虆	艸三田糸
槇	木匕目廾
囲	圍井
暀	日行丶王
儚	人䒑目勹夕
傖	人亼戶口
偝	人𠂊匕月
糴	入米羽隹
鐔	金西日十
肭	月内
狍	犬勹巳
匐	勹畐
謌	言丂口丂口
懐	心亠目衣
漖	水乂乂子攴
獣	⺍田一口犬
鼡	⺍几扌
濆	水屮貝
戻	戶大
陲	阜𠂹土
牁	爿丂口
繲	糸𠂊用刀牛
坻	土氏一
掟	扌宀圍止
嚏	口屮八田足
佻	人𠂊⺍
敉	米攴
汸	水方
陬	阜耳又
驂	馬三厶人彡
悊	扌斤心
薫	艸千東土火
蕝	艸糸刀卩
厎	厂氏一
覘	卜口見
呰	止匕口
嗞	口䒑幺幺
鸀	目勹虫鳥
甡	生生
盥	廾水皿
躱	身㇕丿木
仳	人匕匕
欷	乂乂巾欠
鍜	金厂二彐又
魼	魚大凵
斉	齊
慬	心廿尢土
営	⺍冂口口
栄	⺍冂木
汔	水气
乀	丶
荽	艸爪女
桎	木至
蜞	虫其
蛸	虫小月
盱	目丁一
溷	水圍豕
袈	力口衣
覡	工从見
攖	扌貝貝女
蝲	虫木中刀
蝂	虫爿厂又
囷	圍禾
趼	足干干
嘽	口口口甲一
簭	竹工从廾口
鐖	金幺幺戈人
脕	月象𠂊
夐	𠂊穴目夂
弚	八人弓
澥	水𠂊用刀牛
扃	戶冂口
拏	女又手
耜	耒㠯
茛	艸艮
叶	口十
喰	口食
眚	生目
徭	行月午凵
胴	月凡口
觚	𠂊用瓜
繯	糸目一口衤
壢	土厂禾禾止
蒎	艸水巛卜
靉	雨二厶旡心夂
樋	木辵龴用
鵪	大申鳥
蝰	虫大土土
氅	八宀口攴毛
晩	日象𠂊
黥	囪火火京
嵫	山䒑幺幺
贔	三貝
倶	人目廾
鰣	魚日之寸
訐	言干
旂	烏斤
斿	烏子
邶	𠂊匕邑
犖	火火冂牛
溦	水長𠂊攴
窞	穴𠂊臼
紒	糸人八
堞	土廿乚木
聒	耳舌
蹂	足予丿木
笂	竹丮
箹	竹糸勹丶
僬	人隹火
猙	犬爪尹
鰈	魚廿乚木
袱	衤人犬
遴	辵米夂㐄
纊	糸广廿尢
紼	糸弓二
壚	土虎田皿
愨	南殳心
駙	馬人寸
蘀	艸扌目土半
蓐	艸辰寸
蔀	艸丶不口邑
軽	車又土
嘂	四口丩
巋	山㠯止彐冂巾
嵂	山行尹二
徴	行山王攴
郤	八公邑
鏝	金冃目又
瘕	疒厂二彐又
滒	水丂口丂口
叕	四又
璫	王八宀口田
莃	艸乂乂巾
樻	木廾貝
嗾	口烏矢
舄	臼烏
疸	疒日一
悝	心田土
殂	歹且
迋	辵王
墼	車凵殳土
楀	木丿虫九
奭	大一白一白
臸	至至
蜩	虫用口
鴞	口丂鳥
黼	业巾⺍甫
嵖	山木且
睺	目𠂊厂矢
侀	人井刀
鋱	金弋心
鉯	金㠯人
塱	丶艮月土
頖	半頁
憍	心丿大京口
悾	心穴工
忸	心彐丨
滆	水鬲
浭	水内攴
潵	水木月攴
洊	水才子
浥	水邑
迡	辵尸匕
妁	女勹丶
毐	士母
捩	扌戶犬
奓	大夕夕
哫	口足
鯓	魚身
渼	水羊大
紘	糸𠂇厶
豌	豆宀夕卩
駘	馬厶口
頼	木中頁
蹚	足八宀口土
躊	足耂工口寸
嚜	口囪火火土
毘	田匕匕
嶆	山東東甘
簬	竹足夂口
犵	犬气
鮱	魚耂匕
讞	言虎鬲犬
剤	齊刀
竑	立𠂇厶
瀡	水阜辵𠂇工月
顁	宀圍止頁
衯	衤八刀
襞	尸口辛衣
姉	女一巾
彖	彑豕
姙	女人工一
帑	女又巾
髹	長彡人木
揶	扌耳邑
呬	口四
瞌	目大凵皿
鼯	臼釆二乂口
猱	犬予丿木
縻	广屮屮糸
怦	心干八
忡	心中
渋	水止⺍
洫	水丿皿
濘	水宀心皿丁
榖	南木殳
甍	䒑目勹瓦
蒗	艸水丶艮
櫞	木糸彑豕
蝮	虫𠂊日夂
嗼	口屮日
呪	口口𠂊
嶒	山八囪甘
顗	屮豆頁
歓	𠂊一隹欠
龠	亼口口口冊
痍	疒大弓
懣	水廿内内心
渟	水京丁
褦	衤厶月釆
娸	女其
嬢	女衣八甘
邗	干邑
堙	土西土
抨	扌干八
蝌	虫禾斗
哘	口行
矓	目龍
臾	廾人
螣	舟丨廾虫
夌	屮宀夂
瑢	王穴公
鞞	革甲𠂇
蕓	艸雨二厶
剞	大丂口刀
綔	大一丂丿糸
囮	圍人屰
眄	目一𠂊乚
嶈	山爿月寸
黐	禾入水屮乂凵厶九
懞	心艸冃豕
湡	水田厶九
淆	水乂乂月
沆	水尢
袙	衤白
姤	女𠂆口
鬈	長彡米廾卩
酗	酉乂凵
篝	竹魚魚
穠	禾曲辰
伉	人尢
徜	行八宀口
貊	豸一白
悃	心圍木
継	糸米乚
扞	扌干
蕻	艸長廿廾
蒶	艸糸八刀
唖	口亞
賅	貝兀彑
睽	目癶一大
箅	竹田矢
傜	人月午凵
鏚	金戌卜小
臌	月南豆竹又
犴	犬干
匍	勹甫
瘌	疒木中刀
曽	八田甘
濋	水木木足
潕	水亦廿火
戣	癶一大戈
姮	女二回
塄	土四方
桄	木火𠂊
吁	口丁一
佴	人耳
仉	人几
湲	水爪二丿又
祓	示犬丿
紲	糸廿乚
垜	土㇕丿木
齧	丰刀齒
栫	木才子
枘	木内
権	木𠂊一隹
檞	木𠂊用刀牛
刳	大一丂刀
犒	牛京口
剰	千艸木刀
秕	禾匕匕
佌	人止匕
鯪	魚屮宀夂
癘	疒廾田厶九
粄	米厂又
炘	火斤
悢	心丶艮
湅	水木四
礽	示㇕丿
皯	皮干
薠	艸火頁
芓	艸子
喁	口田厶九
稞	禾田木
皞	白白大十
鯗	羊魚
悒	心邑
忑	一卜心
縶	土半丮糸
瓘	王艸口口隹
聡	耳公心
鞚	革穴工
榎	木頁夂
槻	木夫見
鄲	口口甲一邑
黟	囪火火夕夕
鎹	金辵䒑大
濇	水木从圍口
労	⺍冂力
汭	水内
扆	戶衣
隩	阜宀釆廾
繐	糸東厶心
娩	女象𠂊
搠	扌屰月
枵	木口丂
螈	虫厂白小
睥	目甲𠂇
臬	自木
傺	人月又示
邠	八刀邑
鮞	魚而
鰷	魚人丨攴木
鯇	魚宀一兀
沚	水止
澠	水黽
瑨	王至至日
耬	耒婁
挻	扌廴丿止
靺	革一木
葃	艸日𠂊卜
屺	山巳
迮	辵𠂊卜
脡	月廴千土
朓	月𠂊⺍
痩	疒申又
巣	⺍田木
挲	水小丿手
祆	示一大
芞	艸气
茌	艸人士
栝	木舌
螃	虫凡方
昪	日厶廾
幘	巾丰貝
儇	人目一口衤
獷	犬广廿尢
嫄	女厂白小
殧	歹京𠂇
丼	井丶
墁	土冃目又
捜	扌申又
鞨	革日勹亡
欐	木一凡一凡鹿
磡	石甘匚八力
覧	臣𠂊丶見
歔	虎丘欠
艶	曲豆𠂊卩
髎	冎月羽人彡
黌	廾乂乂冂廿尢
躰	身木一
鱧	魚曲豆
麈	鹿丶王
淏	水日一大
禊	示丰刀大
烝	卩廾凵火
纋	糸頁心夂
繰	糸三口木
趔	走歹刀
玡	王牙
掊	扌丶不口
蟋	虫釆心
迚	辵中
暐	日㐄口㐄
毳	三毛
儰	人艸爪象
錬	金東
鱖	魚厂屰欠
訇	勹言
汚	水丂一
陴	阜甲𠂇
紑	糸不
犛	二木攴厂牛
埴	土十目
搐	扌亠幺田
藸	艸豕耂
蒛	艸午凵龴又
蕅	艸水田厶九
軔	車刀丶
靦	頁圍見
蛯	虫耂匕
喨	口京几
黻	业巾⺍犬丿
鍚	金日一勿
凖	冫隹十
廨	广𠂊用刀牛
瘳	疒羽人彡
鶺	𠂹月鳥
滻	水立厂生
窓	穴厶心
屨	尸行婁
騭	阜止㐄馬
婠	女宀㠯
孥	女又子
埤	土甲𠂇
琊	王牙邑
晢	扌斤日
呣	口母
昜	日一勿
籀	竹扌卯田
媵	舟丨廾女
癶	癶
覿	凵网貝見
騒	馬又虫
揄	扌亼舟巛
拶	扌巛夕
萏	艸𠂊臼
覇	西革月
厓	厂土土
躇	足艸耂
簀	竹丰貝
偭	人頁圍
儡	人三田
侘	人宀丿七
勍	京力
纀	糸人业廾
圬	土一丂
垳	土行
搛	扌禾禾彐
楯	木𠂆丨目
椈	木勹米
尨	犬彡
銚	金𠂊⺍
痦	疒二乂口
懮	心頁心夂
氶	卩廾
塩	土𠂊口皿
蒨	艸人生井
樨	木尸毛牛
崕	山厂土土
巉	山象釆象釆
犠	牛羊彐戈
笅	竹乂乂
弇	亼口廾
貅	豸人木
舭	舟匕匕
廆	广鬼
怍	心𠂊卜
愮	心月午凵
悛	心厶𠂊夂
滀	水亠幺田
寘	宀匕目廾
夛	彐夕
彑	彑
亏	一丂
垎	土夂口
蒴	艸屰月
柃	木亼卩
鉒	金丶王
魨	魚一屮
鯡	魚非
邡	方邑
沋	水𠂇
氿	水九
絪	糸圍大
紝	糸工一
纘	糸之𠂊之𠂊貝
墠	土口口甲一
塲	土𠂊日一勿
駆	馬匚乂
撟	扌丿大京口
蔌	艸木中欠
瞢	䒑目勹目
雱	雨方
砕	石九十
啁	口用口
岠	山工龴
簨	竹卩卩几
俉	人二乂口
翛	人丨攴羽
傝	人日羽
垕	𠂆口土
艟	舟辛東土
誋	言巳心
冴	冫牙
怩	心尸匕
滉	水日火𠂊
沴	水人彡
浄	水𠂊尹
澉	水彑攴
衧	衤丁一
阼	阜𠂊卜
牂	爿羊
姞	女士口
垧	土宀口
逹	辵土半
栭	木而
砒	石匕匕
狃	犬彐丨
澌	水其斤
綮	戶攴糸
趄	走且
絜	丰刀糸
掭	扌一大心
戁	廿尢火隹心
茺	艸了𠂊
螻	虫婁
崋	山𠂹
覦	亼舟巛見
庣	广𠂊⺍
烺	火丶艮
熻	火亼口羽
潸	水木木月
沕	水勿
褑	衤爪二丿又
繖	糸木月攴
孋	女一凡一凡鹿
妢	女八刀
檉	木耳口千土
霪	雨水爪工一
尪	尢王
崟	山金
呑	丿大口
玀	犬网糸隹
瘥	疒𠂹𠂇工
怫	心弓二
褙	衤𠂊匕月
隣	阜米夂㐄
郪	一尹女邑
耋	耂匕至
珧	王𠂊⺍
遘	辵魚魚
蕺	艸口耳戈
椀	木宀夕卩
剄	一巛工刀
慝	匚艸𠂇口心
嗛	口禾禾彐
牾	牛二乂口
侉	人大一丂
倓	人火火
脰	月豆
賸	舟丨廾貝
鰰	魚示申
憡	心竹木冂
烔	火凡口
燠	火宀釆廾
濊	水止戌㐄
遅	辵尸羊
闀	門廿廾巳
婗	女臼𠂊
紕	糸匕匕
殪	歹士冂豆
掤	扌丰丰
葸	艸田心
貰	廿乚貝
蓊	艸公羽
柈	木半
楗	木廴尹二
划	戈刀
匜	匚也
躔	足广田土八土
伾	人不一
瑆	王日生
皵	巛日皮
茇	艸犬丿
蕆	艸戈丿貝
棬	木米廾卩
簕	竹革力
傒	人爪幺大
獼	犬弓丁八网
卆	九十
袤	衣予丿
悗	心象𠂊
洑	水人犬
瀷	水羽鬼廾
祌	示中
褘	衤㐄口㐄
韡	㐄口㐄艸𠂹
縴	糸亠幺冂牛
瑝	王白王
葎	艸行尹二
椚	木門
礴	石艸水甫寸
賻	貝甫寸
鯠	魚木从
鄜	鹿邑
忕	心大
屣	尸行止止
翬	羽九車
圷	土一卜
酤	酉十口
柷	木口𠂊
躅	足目勹虫
昺	日一内
罍	三田午凵
傋	人魚魚
俙	人乂乂巾
脙	月十⺍丶
肄	匕矢尹二
麿	广屮屮口口
癔	疒言甘心
蛍	⺍冂虫
湳	水南
濈	水口耳戈
祅	示丿大
丮	丮
縁	糸彐豕
璿	王歹八八目
睚	目厂土土
癿	白乚
鱒	魚八酉寸
瘙	疒又爪虫
忪	心公
阯	阜止
娠	女辰
覯	魚魚見
蕢	艸廾貝
棼	木木八刀
欑	木之𠂊之𠂊貝
蜴	虫日勿
躕	足广南豆寸
甁	丿干丿干瓦
簰	竹爿甲𠂇
侳	人从土
儴	人衣口口甘
鄶	亼囪甘邑
鏐	金羽人彡
鰾	魚西示
迯	辵夕卜
亰	京
裒	衣臼
庤	广之寸
癃	疒阜夂一生
浘	水尸毛
扂	戶卜口
祫	示亼口
閺	門日文
臠	言糸糸月
挿	扌千日
棌	木爪木
歭	止之寸
蝙	虫戶冊
戥	日生戈
忮	心竹又
惈	心田木
襻	衤乂乂木木又𠂇手
褫	衤𠂆虎
禚	示羊火
掲	扌日勹匕
攛	扌穴臼釆
扱	扌𠂊又
鞎	革艮
唴	口羊𠂊
曚	日艸冃豕
昳	日手丶
岼	山干八
礐	廾乂乂冂石
伋	人𠂊又
鮀	魚宀匕
誸	言弓亠幺
庁	广丁
慲	心廿内内
慥	心辵牛口
祧	示𠂊⺍
褕	衤亼舟巛
堥	予丿攴土
夃	㇕丿又
妧	女一兀
媺	女長𠂊攴
毿	三厶人彡毛
拫	扌艮
搦	扌弓冫弓冫
砢	石丂口
籐	竹舟丨廾水
穜	禾辛東土
倻	人耳邑
癈	疒癶弓殳
漭	水屮犬
襤	衤臣𠂊丶皿
憙	南豆口心
趫	走丿大京口
瑱	王匕目廾
耱	耒广屮屮石
攮	扌一中冂口口甘衤
釃	酉一凡一凡鹿
嶌	山鳥
偛	人干臼
犽	犬牙
羑	羊𠂊丶
怏	心冂大
灄	水三耳
洿	水大一丂
渉	水止小丿
潃	水行夂月
瀙	水辛木見
戭	矢圍戈
袛	衤氏一
綍	糸屮八子
嫜	女辛日
弆	大凵廾
捭	扌甲𠂇
栱	木廿廾
蜮	虫戈口一
蜢	虫子皿
舁	臼廾
仏	人厶
鞤	土土寸革
塝	土凡方
搣	扌戌火
撹	扌⺍冂見
茪	艸火𠂊
棻	艸八刀木
酴	酉亼木
槧	車斤木
栴	木𠂊凡丶
翃	𠂇厶羽
歯	齒
嗕	口辰寸
嚌	口齊
秭	禾才乚
畠	白田
夎	从土夂
猻	犬子丿糸
譃	言虎丘
瘼	疒屮日
涜	水凵冂𠂊
褓	衤人口木
艸	艸
姏	女甘
垤	土至
哢	口王廾
簏	竹鹿
釢	金㇕丿
熲	匕火頁
癀	疒廿尢
鏖	鹿金
潲	水禾小月
殠	歹自犬
堣	土田厶九
玕	王干
驫	三馬
荄	艸兀彑
薀	艸水圍人皿
酲	酉口千土
囫	圍勿
蹓	足卯田
罽	网厂火火刀
嶢	山土土土兀
崁	山土欠
崡	山矢凵
牤	牛亡
黧	禾丿刀囪火火
僸	人木木示
劊	亼囪甘刀
钀	金虎鬲犬
銗	金𠂆口
腄	月𠂹土
脇	月三力
脧	月厶𠂊夂
孳	䒑幺幺子
涬	水土半
厳	⺍厂彑攴
涴	水宀夕卩
襁	衤弓口虫
闅	門目攴
菤	艸米廾卩
莙	艸尹口
腠	月禾廾
腧	月亼舟巛
鮪	魚𠂇月
瘰	疒田糸
疧	疒氏
疰	疒丶王
摽	扌西示
蕘	艸土土土兀
梺	木木一卜
檑	木雨田
輞	車网亡
霂	雨水木
黷	囪火火凵网貝
眈	目冂𠂊
犤	牛网厶月釆
儞	人丁八网
敍	亼木攴
衞	行㐄口一巾
飮	食卜欠
鐡	金才戈口䒑
脥	月亦人
亹	亠廾凡口冂且
膂	烏从月
廃	广癶二𠂊
癉	疒口口甲一
愭	心耂匕日
褗	衤匚日女
衪	衤也
妯	女由
縼	糸烏足
蓂	艸冂日又𠂇
篥	竹西木
簃	竹禾夕夕
儱	人龍
螽	夂冫虫虫
爝	火爪四食寸
垰	土卜二卜
堨	土日勹亡
趠	走卜日十
拝	扌一丰
鞮	革日圍止
酎	酉寸
暠	日京口
鼩	臼釆丩口
劓	自田矢刀
燐	火米夂㐄
涗	水公𠂊
漥	水穴土土
袴	衤大一丂
襆	衤业廾
姺	女之𠂊
娭	女厶矢
趲	走之𠂊之𠂊貝
払	扌厶
楢	木八酉
貺	貝口𠂊
艤	舟羊彐戈
膻	月亠回日一
胼	月从二
疻	疒口八
煇	火九車
羼	尸三羊
埏	土廴丿止
珷	王戈止
珽	王廴千土
驩	馬艸口口隹
騩	馬鬼
苖	艸由
蒢	艸阜亼木
栻	木弋工
齢	齒亼卩
喌	口口⺍巛
嗿	口亼㇕貝
幪	巾艸冃豕
嶉	山口隹
矧	矢弓丨
犦	牛日止凵廾米
簷	竹𠂊厂八言
鼴	臼釆匚日女
魊	鬼戈口一
齁	自田矢丩口
偊	人丿虫九
倞	人京
悆	亼木心
鍭	金𠂊厂矢
艂	舟夂丰
脟	月爪寸
虓	九虎
鰹	魚臣又土
褊	衤戶冊
妀	巳女
繧	糸雨二厶
縄	糸黽
綎	糸廴千土
塏	土屮豆
垍	土自
琀	王亼㇕口
蒹	艸禾禾彐
磻	石釆田
匸	匚
躓	足斤斤貝
笘	竹卜口
貔	豸囟匕匕
獮	犬丁八网
鮓	魚𠂊卜
痼	疒圍十口
汧	水干干
涷	水東
窅	穴目
垗	土𠂊⺍
瑅	王日圍止
藒	艸禾日勹亡
蓧	艸人丨攴木
薸	艸水西示
槙	木十目廾
椄	木辛女
